Incident_ID,Year,Street_Name,Cross_Street,Distance,Junction_Relation,Total_Injuries,Total_Fatalities,Injury_Severity,Collision_Manner,Light_Condition,Weather,Surface_Condition,Age_1,Gender_1,Travel_One,UnitAction_One,Violation1_Drv1,AlcoholUse_ 1,DrugUse_1,Age_2,Gender_2,TravelDirection_2,UnitAction_2,Violation_2,AlcoholUse_2,DrugUse_2,Latitude,Longitude,Date,Time
3588533,2019,River Dr,Concorda Dr,0.0,Intersection 4 Way 202,1.0,0.0,Suspected Minor Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,17.0,Female,North,Going Straight Ahead,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,25.0,Female,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40387,-111.89759,2019-10-31,14:49:00
3584820,2019,Vista Del Cerro Dr,Rural Rd,20.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,60.0,Male,West,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,20.0,Female,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.41012,-111.92622,2019-10-31,17:50:00
3593522,2019,Rural Rd,Broadway Rd,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Dark Lighted,Clear,Dry,60.0,Male,North,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,20.0,Male,South,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,33.4075,-111.92628,2019-10-31,18:07:00
3588541,2019,Rural Rd,Lemon St,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,45.0,Male,North,Going Straight Ahead,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,25.0,Male,East,Making Left Turn,No Improper Action,No Apparent Influence,No Apparent Influence,33.41684,-111.9263,2019-10-31,20:38:00
3588607,2019,Priest Dr,Broadway Rd,230.0,Driveway Or Alley,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,31.0,Female,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,35.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40805,-111.96079,2019-10-31,21:32:00
3588530,2019,University Dr,College Ave,-150.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,22.0,Male,West,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,45.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42195,-111.93546,2019-10-31,22:20:00
3589189,2019,Scottsdale Rd,Gilbert Dr,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,29.0,Male,North,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,25.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.43756,-111.92628,2019-10-31,22:25:00
3585171,2019,Elliot Rd,I-10 Exit 157 C-Ramp,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,U Turn,Daylight,Clear,Dry,55.0,Male,West,Making U Turn,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,58.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.3491,-111.97094,2019-10-31,23:07:00
3585042,2019,Elliot Rd,Kachina Dr,150.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Unknown,Dry,42.0,Male,West,Slowing In Trafficway,Followed Too Closely,No Apparent Influence,No Apparent Influence,25.0,Female,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.34915,-111.90854,2019-10-31,23:15:00
3584263,2019,Maple Ave,University Dr,-166.0,Driveway Or Alley,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,25.0,Female,South,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,48.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42148,-111.94125,2019-10-31,23:39:00
3597121,2019,University Dr,Priest Dr,-115.0,Intersection Related 206,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,42.0,Female,North,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,33.0,Female,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42194,-111.9613,2019-10-31,23:47:00
3589195,2019,University Dr,Priest Dr,0.0,Intersection 4 Way 202,1.0,0.0,Possible Injury,Left Turn,Daylight,Unknown,Dry,32.0,Female,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,33.0,Female,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42194,-111.96092,2019-11-01,00:13:00
3590959,2019,Elliot Rd,Hardy Dr,15.0,Intersection Related Non Interchange,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,18.0,Male,Unknown,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,47.0,Male,Unknown,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.34916,-111.95443,2019-11-01,00:23:00
3588522,2019,Elliot Rd,River Pkwy,25.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Dark Lighted,Clear,Dry,21.0,Male,East,Unknown,Unknown,No Apparent Influence,No Apparent Influence,37.0,Female,East,Unknown,Unknown,No Apparent Influence,No Apparent Influence,33.34928,-111.89783,2019-11-01,00:52:00
3584862,2019,Hardy Dr,24th St,-200.0,Not Junction Related,2.0,0.0,Possible Injury,Rear End,Dark Lighted,Clear,Dry,51.0,Male,South,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,63.0,Male,South,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.40233,-111.95214,2019-11-01,00:58:00
3589108,2019,Priest Dr,21st St,62.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,39.0,Male,South,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,29.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.4064,-111.96076,2019-11-01,00:59:00
3589174,2019,Warner Rd,I-10 Exit 158 J-Ramp,-36.0,Intersection Related 206,2.0,0.0,Suspected Minor Injury,Rear End,Daylight,Clear,Dry,61.0,Male,East,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,21.0,Male,East,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.33436,-111.97163,2019-11-01,01:22:00
3584861,2019,Rural Rd,Broadway Rd,20.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Dark Lighted,Clear,Dry,20.0,Male,South,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,36.0,Male,South,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.40756,-111.92628,2019-11-01,02:11:00
3588521,2019,Rural Rd,Elliot Rd,0.0,Intersection 4 Way 202,1.0,0.0,Possible Injury,Left Turn,Dark Lighted,Clear,Dry,76.0,Female,Northwest,Making Left Turn,Made Improper Turn,No Apparent Influence,No Apparent Influence,18.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.34919,-111.92848,2019-11-01,04:12:00
3597120,2019,Mill Ave,9th St,-25.0,Intersection Related 206,1.0,0.0,Suspected Minor Injury,Rear End,Dark Lighted,Clear,Dry,51.0,Male,East,Making Right Turn,Made Improper Turn,No Apparent Influence,No Apparent Influence,33.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42042,-111.93997,2019-11-01,05:15:00
3585040,2019,Hazelton Ln,Ellis Dr,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,29.0,Female,East,Going Straight Ahead,Ran Stop Sign,No Apparent Influence,No Apparent Influence,19.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.38089,-111.90457,2019-11-01,15:54:00
3589155,2019,Broadway Rd,Mill Ave,40.0,Intersection Related 206,2.0,0.0,Possible Injury,Rear End,Daylight,Clear,Dry,26.0,Male,East,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,21.0,Female,East,Slowing In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.40741,-111.9397,2019-11-01,18:27:00
3588621,2019,Rio Salado Pkwy,Ash Ave,-100.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,39.0,Female,West,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,22.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.43159,-111.94372,2019-11-01,18:30:00
3584265,2019,Rural Rd,Broadway Rd,87.0,Intersection Related 206,1.0,0.0,Suspected Minor Injury,Rear End,Daylight,Clear,Dry,19.0,Female,South,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,22.0,Male,South,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.40774,-111.92628,2019-11-01,18:36:00
3584267,2019,Scottsdale Rd,Weber Dr,166.0,Driveway Or Alley,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,31.0,Male,North,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,62.0,Male,North,Slowing In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.44444,-111.92644,2019-11-01,19:10:00
3589151,2019,Country Club Way,Southern Ave,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,40.0,Female,North,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,40.0,Male,East,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,33.39298,-111.90056,2019-11-01,20:59:00
3584850,2019,48th St,Hidalgo Ave,0.0,Intersection T Inter 203,1.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,25.0,Male,North,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,18.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.39399,-111.97834,2019-11-01,21:51:00
3589269,2019,Hardy Dr,Fairmont Dr,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Left Turn,Dusk,Clear,Dry,69.0,Male,South,Making Left Turn,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,21.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.39649,-111.95213,2019-11-01,23:51:00
3589171,2019,Rio Salado Pkwy,Mill Ave,0.35,Intersection Related 206,0.0,0.0,No Injury,Rear End,Unknown 51,Unknown,Dry,21.0,Female,West,Backing,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,21.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42985,-111.93453,2019-11-02,03:29:00
